location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,be_me,monthly,vw_cap,1,3111,1478,1981-12-31,0.0124710426911292
usa,be_me,monthly,vw_cap,1,3103,1486,1982-01-31,0.0263010655445859
usa,be_me,monthly,vw_cap,1,3125,1517,1982-02-28,0.0507095678484718
usa,be_me,monthly,vw_cap,1,3114,1510,1982-03-31,0.0231286893190793
usa,be_me,monthly,vw_cap,1,3122,1519,1982-04-30,-0.0181317899708323
usa,be_me,monthly,vw_cap,1,3141,1547,1982-05-31,0.0107687424192192
usa,be_me,monthly,vw_cap,1,3146,1570,1982-06-30,-0.00247669926266119
usa,be_me,monthly,vw_cap,1,3125,1546,1982-07-31,-0.0169272867927162
usa,be_me,monthly,vw_cap,1,3145,1565,1982-08-31,0.0287217173267094
usa,be_me,monthly,vw_cap,1,3166,1503,1982-09-30,-0.00856459079920623
usa,be_me,monthly,vw_cap,1,3124,1443,1982-10-31,-0.0292878043972744
usa,be_me,monthly,vw_cap,1,3150,1480,1982-11-30,-0.0569446524154289
usa,be_me,monthly,vw_cap,1,3108,1434,1982-12-31,0.0171890292097812
usa,be_me,monthly,vw_cap,1,3056,1369,1983-01-31,-0.0043864306871911
usa,be_me,monthly,vw_cap,1,3075,1475,1983-02-28,-0.0114911590158148
usa,be_me,monthly,vw_cap,1,3046,1455,1983-03-31,0.0117154773145409
usa,be_me,monthly,vw_cap,1,3102,1516,1983-04-30,0.00670363251666883
usa,be_me,monthly,vw_cap,1,3149,1558,1983-05-31,-0.00686215084264928
usa,be_me,monthly,vw_cap,1,3142,1516,1983-06-30,-0.0393602215194673
usa,be_me,monthly,vw_cap,1,3163,1528,1983-07-31,0.0574649556374726
usa,be_me,monthly,vw_cap,1,3173,1473,1983-08-31,0.0586907237931063
usa,be_me,monthly,vw_cap,1,3229,1475,1983-09-30,0.0185715884258862
usa,be_me,monthly,vw_cap,1,3275,1562,1983-10-31,0.0682802337604705
usa,be_me,monthly,vw_cap,1,3348,1587,1983-11-30,-0.0105889497778166
usa,be_me,monthly,vw_cap,1,3339,1613,1983-12-31,0.0236730122056617
usa,be_me,monthly,vw_cap,1,3341,1618,1984-01-31,0.0767530566280719
usa,be_me,monthly,vw_cap,1,3415,1550,1984-02-29,0.0174987356273922
usa,be_me,monthly,vw_cap,1,3428,1562,1984-03-31,0.0186923127804028
usa,be_me,monthly,vw_cap,1,3460,1592,1984-04-30,-0.00701681371537782
usa,be_me,monthly,vw_cap,1,3486,1592,1984-05-31,0.00795666039696778
usa,be_me,monthly,vw_cap,1,3557,1612,1984-06-30,-0.0395691151420844
usa,be_me,monthly,vw_cap,1,3493,1613,1984-07-31,0.0146907668277471
usa,be_me,monthly,vw_cap,1,3581,1687,1984-08-31,-0.00227068628705693
usa,be_me,monthly,vw_cap,1,3578,1747,1984-09-30,0.049751113986644
usa,be_me,monthly,vw_cap,1,3569,1755,1984-10-31,0.0192431596400551
usa,be_me,monthly,vw_cap,1,3630,1762,1984-11-30,0.0381328409844368
usa,be_me,monthly,vw_cap,1,3650,1804,1984-12-31,0.000653098391585977
usa,be_me,monthly,vw_cap,1,3684,1800,1985-01-31,-0.0393016759673954
usa,be_me,monthly,vw_cap,1,3646,1819,1985-02-28,-0.00823917450858802
usa,be_me,monthly,vw_cap,1,3592,1788,1985-03-31,0.0274450122542944
usa,be_me,monthly,vw_cap,1,3615,1801,1985-04-30,0.0194168465629
usa,be_me,monthly,vw_cap,1,3630,1738,1985-05-31,-0.0135895319436431
usa,be_me,monthly,vw_cap,1,3619,1807,1985-06-30,-0.0052857730931325
usa,be_me,monthly,vw_cap,1,3647,1796,1985-07-31,-0.0009903554517934
usa,be_me,monthly,vw_cap,1,3618,1778,1985-08-31,0.0142138978631511
usa,be_me,monthly,vw_cap,1,3668,1794,1985-09-30,0.00509239056327544
usa,be_me,monthly,vw_cap,1,3672,1795,1985-10-31,0.00538788907123922
usa,be_me,monthly,vw_cap,1,3611,1731,1985-11-30,-0.0187528580061387
usa,be_me,monthly,vw_cap,1,3590,1675,1985-12-31,0.0030876051602529
usa,be_me,monthly,vw_cap,1,3590,1653,1986-01-31,-0.00111458837827282
usa,be_me,monthly,vw_cap,1,3573,1698,1986-02-28,-0.0114432933581496
usa,be_me,monthly,vw_cap,1,3584,1664,1986-03-31,-0.00621359256901328
usa,be_me,monthly,vw_cap,1,3600,1635,1986-04-30,-0.0374726657781218
usa,be_me,monthly,vw_cap,1,3642,1734,1986-05-31,-0.0189784999731461
usa,be_me,monthly,vw_cap,1,3649,1731,1986-06-30,-0.00709290650456219
usa,be_me,monthly,vw_cap,1,3651,1731,1986-07-31,0.0382883974217225
usa,be_me,monthly,vw_cap,1,3737,1800,1986-08-31,0.0560991698699791
usa,be_me,monthly,vw_cap,1,3792,1764,1986-09-30,0.04525612741917
usa,be_me,monthly,vw_cap,1,3801,1816,1986-10-31,-0.0206998427846172
usa,be_me,monthly,vw_cap,1,3770,1786,1986-11-30,0.00213960748839226
usa,be_me,monthly,vw_cap,1,3796,1802,1986-12-31,0.00887669159146355
usa,be_me,monthly,vw_cap,1,3801,1781,1987-01-31,-0.0392638994782728
usa,be_me,monthly,vw_cap,1,3773,1726,1987-02-28,-0.0477045175312231
usa,be_me,monthly,vw_cap,1,3826,1778,1987-03-31,0.00548008321839414
usa,be_me,monthly,vw_cap,1,3809,1798,1987-04-30,-0.00135106860471471
usa,be_me,monthly,vw_cap,1,3823,1866,1987-05-31,-0.00167620257120846
usa,be_me,monthly,vw_cap,1,3828,1864,1987-06-30,0.0131450872334966
usa,be_me,monthly,vw_cap,1,3869,1856,1987-07-31,-0.00677491371353529
usa,be_me,monthly,vw_cap,1,3928,1875,1987-08-31,-0.00527642515906469
usa,be_me,monthly,vw_cap,1,3958,1849,1987-09-30,-0.000360795401689318
usa,be_me,monthly,vw_cap,1,3940,1880,1987-10-31,0.0699548598610733
usa,be_me,monthly,vw_cap,1,3999,1877,1987-11-30,0.0223542354850125
usa,be_me,monthly,vw_cap,1,4029,1845,1987-12-31,-0.0491777836649456
usa,be_me,monthly,vw_cap,1,3975,1696,1988-01-31,0.0786695113959128
usa,be_me,monthly,vw_cap,1,3981,1769,1988-02-29,-0.0144430074471387
usa,be_me,monthly,vw_cap,1,3949,1713,1988-03-31,0.000879083858383908
usa,be_me,monthly,vw_cap,1,3913,1714,1988-04-30,0.00421935557997475
usa,be_me,monthly,vw_cap,1,3924,1764,1988-05-31,0.0286770372053921
usa,be_me,monthly,vw_cap,1,3936,1740,1988-06-30,-0.0019789886936676
usa,be_me,monthly,vw_cap,1,3903,1690,1988-07-31,0.018547039922509
usa,be_me,monthly,vw_cap,1,3894,1732,1988-08-31,0.0290829487673756
usa,be_me,monthly,vw_cap,1,3906,1736,1988-09-30,-0.00617463972879382
usa,be_me,monthly,vw_cap,1,3922,1721,1988-10-31,0.0167568118209893
usa,be_me,monthly,vw_cap,1,3935,1734,1988-11-30,0.00594912432707407
usa,be_me,monthly,vw_cap,1,3948,1698,1988-12-31,-0.0136300045392151
usa,be_me,monthly,vw_cap,1,3883,1665,1989-01-31,0.000274440089578394
usa,be_me,monthly,vw_cap,1,3881,1698,1989-02-28,0.00714075432126453
usa,be_me,monthly,vw_cap,1,3900,1707,1989-03-31,0.00198255125074338
usa,be_me,monthly,vw_cap,1,3879,1681,1989-04-30,-0.0122181792379649
usa,be_me,monthly,vw_cap,1,3916,1727,1989-05-31,-0.00968378373168176
usa,be_me,monthly,vw_cap,1,3882,1665,1989-06-30,0.0172968805948507
usa,be_me,monthly,vw_cap,1,3859,1675,1989-07-31,-0.0269495241902156
usa,be_me,monthly,vw_cap,1,3848,1652,1989-08-31,0.00716410544792118
usa,be_me,monthly,vw_cap,1,3849,1602,1989-09-30,-0.0167911689416832
usa,be_me,monthly,vw_cap,1,3851,1625,1989-10-31,-0.0115299211493279
usa,be_me,monthly,vw_cap,1,3867,1648,1989-11-30,-0.0159406255449552
usa,be_me,monthly,vw_cap,1,3878,1616,1989-12-31,0.000537968749769678
usa,be_me,monthly,vw_cap,1,3866,1565,1990-01-31,0.0107235734847194
usa,be_me,monthly,vw_cap,1,3862,1601,1990-02-28,0.0035785929351524
usa,be_me,monthly,vw_cap,1,3864,1596,1990-03-31,-0.0268052144021853
usa,be_me,monthly,vw_cap,1,3824,1552,1990-04-30,-0.0302034009271829
usa,be_me,monthly,vw_cap,1,3863,1631,1990-05-31,-0.0432028086601886
usa,be_me,monthly,vw_cap,1,3884,1594,1990-06-30,-0.0237421568381501
usa,be_me,monthly,vw_cap,1,3851,1605,1990-07-31,0.00736772915986786
usa,be_me,monthly,vw_cap,1,3849,1620,1990-08-31,0.0101206094724791
usa,be_me,monthly,vw_cap,1,3836,1619,1990-09-30,-0.00992447010326919
usa,be_me,monthly,vw_cap,1,3831,1599,1990-10-31,-0.0171447791167967
usa,be_me,monthly,vw_cap,1,3887,1608,1990-11-30,0.0138588471100846
usa,be_me,monthly,vw_cap,1,3901,1536,1990-12-31,-0.00408677348853527
usa,be_me,monthly,vw_cap,1,3871,1460,1991-01-31,0.00318411701759511
usa,be_me,monthly,vw_cap,1,3840,1462,1991-02-28,0.01553348174427
usa,be_me,monthly,vw_cap,1,3817,1474,1991-03-31,-0.0184177181237599
usa,be_me,monthly,vw_cap,1,3779,1470,1991-04-30,0.0188863919899868
usa,be_me,monthly,vw_cap,1,3746,1532,1991-05-31,-0.0044970976830528
usa,be_me,monthly,vw_cap,1,3764,1525,1991-06-30,0.0184286294783012
usa,be_me,monthly,vw_cap,1,3793,1560,1991-07-31,-0.0186839652960906
usa,be_me,monthly,vw_cap,1,3827,1598,1991-08-31,-0.00442205897660437
usa,be_me,monthly,vw_cap,1,3859,1603,1991-09-30,-0.00136374810764816
usa,be_me,monthly,vw_cap,1,3875,1575,1991-10-31,-9.36832319902888e-05
usa,be_me,monthly,vw_cap,1,3877,1559,1991-11-30,-0.014195433569659
usa,be_me,monthly,vw_cap,1,3884,1606,1991-12-31,-0.0676297970277963
usa,be_me,monthly,vw_cap,1,3887,1517,1992-01-31,0.0209522391479376
usa,be_me,monthly,vw_cap,1,3851,1594,1992-02-29,0.0282255592716695
usa,be_me,monthly,vw_cap,1,3856,1652,1992-03-31,0.0345419719705643
usa,be_me,monthly,vw_cap,1,3893,1671,1992-04-30,0.0678784199566626
usa,be_me,monthly,vw_cap,1,3973,1716,1992-05-31,0.0192053059208714
usa,be_me,monthly,vw_cap,1,3941,1689,1992-06-30,0.0263409500867162
usa,be_me,monthly,vw_cap,1,3918,1657,1992-07-31,0.00279089643371204
usa,be_me,monthly,vw_cap,1,3917,1602,1992-08-31,-0.00573277955380193
usa,be_me,monthly,vw_cap,1,3932,1603,1992-09-30,-0.0105749292099366
usa,be_me,monthly,vw_cap,1,3930,1585,1992-10-31,-0.018949620568092
usa,be_me,monthly,vw_cap,1,3960,1557,1992-11-30,-0.0276195963818356
usa,be_me,monthly,vw_cap,1,3914,1559,1992-12-31,0.0176024678036714
usa,be_me,monthly,vw_cap,1,3945,1586,1993-01-31,0.0286163388385414
usa,be_me,monthly,vw_cap,1,3915,1629,1993-02-28,0.073024015681585
usa,be_me,monthly,vw_cap,1,3989,1668,1993-03-31,0.00178156397500879
usa,be_me,monthly,vw_cap,1,4015,1659,1993-04-30,0.0267591866221659
usa,be_me,monthly,vw_cap,1,4077,1719,1993-05-31,-0.0339594424381621
usa,be_me,monthly,vw_cap,1,4047,1722,1993-06-30,0.0144314874544161
usa,be_me,monthly,vw_cap,1,4078,1710,1993-07-31,0.019987755799338
usa,be_me,monthly,vw_cap,1,4152,1754,1993-08-31,-0.0138912487507025
usa,be_me,monthly,vw_cap,1,4141,1753,1993-09-30,-0.0159432335704633
usa,be_me,monthly,vw_cap,1,4155,1753,1993-10-31,-0.0201566309282882
usa,be_me,monthly,vw_cap,1,4224,1801,1993-11-30,0.00621003357151149
usa,be_me,monthly,vw_cap,1,4218,1811,1993-12-31,-0.00241559963072788
usa,be_me,monthly,vw_cap,1,4294,1806,1994-01-31,0.0118003863422514
usa,be_me,monthly,vw_cap,1,4380,1876,1994-02-28,-0.00734085245819844
usa,be_me,monthly,vw_cap,1,4360,1843,1994-03-31,0.0190430708802055
usa,be_me,monthly,vw_cap,1,4358,1880,1994-04-30,0.0218565287596236
usa,be_me,monthly,vw_cap,1,4862,1915,1994-05-31,0.0143651758060309
usa,be_me,monthly,vw_cap,1,4854,1915,1994-06-30,0.0302314522330612
usa,be_me,monthly,vw_cap,1,4873,1928,1994-07-31,0.0100625433325678
usa,be_me,monthly,vw_cap,1,4921,1922,1994-08-31,-0.0259450357529483
usa,be_me,monthly,vw_cap,1,4946,1898,1994-09-30,-0.0233751666889025
usa,be_me,monthly,vw_cap,1,4922,1942,1994-10-31,-0.0119236034495498
usa,be_me,monthly,vw_cap,1,4956,1906,1994-11-30,0.00367576442295273
usa,be_me,monthly,vw_cap,1,4965,1934,1994-12-31,-0.00810299859340431
usa,be_me,monthly,vw_cap,1,4997,1857,1995-01-31,0.0344087533861894
usa,be_me,monthly,vw_cap,1,4963,1895,1995-02-28,0.00234818293899241
usa,be_me,monthly,vw_cap,1,4945,1862,1995-03-31,-0.0259646402708433
usa,be_me,monthly,vw_cap,1,4956,1815,1995-04-30,0.0167472126363119
usa,be_me,monthly,vw_cap,1,5006,1875,1995-05-31,0.0170269901693168
usa,be_me,monthly,vw_cap,1,5030,1869,1995-06-30,-0.0354686161025576
usa,be_me,monthly,vw_cap,1,4954,1812,1995-07-31,-0.0334335213656705
usa,be_me,monthly,vw_cap,1,5007,1843,1995-08-31,0.0165479518730125
usa,be_me,monthly,vw_cap,1,5025,1866,1995-09-30,-0.00411263309126571
usa,be_me,monthly,vw_cap,1,4993,1865,1995-10-31,-0.00241596686575997
usa,be_me,monthly,vw_cap,1,5042,1859,1995-11-30,-0.0031367293322391
usa,be_me,monthly,vw_cap,1,5098,1825,1995-12-31,0.011065317626317
usa,be_me,monthly,vw_cap,1,5178,1853,1996-01-31,0.000661779288081605
usa,be_me,monthly,vw_cap,1,5162,1880,1996-02-29,-0.021007387685448
usa,be_me,monthly,vw_cap,1,5143,1853,1996-03-31,0.0126036570517539
usa,be_me,monthly,vw_cap,1,5160,1855,1996-04-30,-0.0463469739630191
usa,be_me,monthly,vw_cap,1,5239,1921,1996-05-31,-0.0250439509651419
usa,be_me,monthly,vw_cap,1,5230,1982,1996-06-30,0.0445375711595356
usa,be_me,monthly,vw_cap,1,5251,1998,1996-07-31,0.0495376986352241
usa,be_me,monthly,vw_cap,1,5259,1991,1996-08-31,-0.00806098448209407
usa,be_me,monthly,vw_cap,1,5298,1990,1996-09-30,-0.0382079904187465
usa,be_me,monthly,vw_cap,1,5301,1958,1996-10-31,0.0500107626594341
usa,be_me,monthly,vw_cap,1,5392,1943,1996-11-30,0.0223607192887985
usa,be_me,monthly,vw_cap,1,5470,1912,1996-12-31,0.0170467256956119
usa,be_me,monthly,vw_cap,1,5507,1902,1997-01-31,0.000197585799868692
usa,be_me,monthly,vw_cap,1,5485,1962,1997-02-28,0.0553506956077306
usa,be_me,monthly,vw_cap,1,5489,1968,1997-03-31,0.0361132410423581
usa,be_me,monthly,vw_cap,1,5508,1974,1997-04-30,-0.00806068924712987
usa,be_me,monthly,vw_cap,1,5508,1946,1997-05-31,-0.0164822087615605
usa,be_me,monthly,vw_cap,1,5520,1867,1997-06-30,-0.00191240473200979
usa,be_me,monthly,vw_cap,1,5513,1872,1997-07-31,-0.0185063254533437
usa,be_me,monthly,vw_cap,1,5594,1884,1997-08-31,0.0116553861365799
usa,be_me,monthly,vw_cap,1,5562,1920,1997-09-30,-0.00204238109877581
usa,be_me,monthly,vw_cap,1,5569,1958,1997-10-31,0.0227808569798363
usa,be_me,monthly,vw_cap,1,5590,2040,1997-11-30,0.0148183991693959
usa,be_me,monthly,vw_cap,1,5615,1997,1997-12-31,0.019933753471019
usa,be_me,monthly,vw_cap,1,5503,1866,1998-01-31,-0.00376785322995629
usa,be_me,monthly,vw_cap,1,5465,1865,1998-02-28,-0.0201977597136867
usa,be_me,monthly,vw_cap,1,5501,1844,1998-03-31,0.00210029709661919
usa,be_me,monthly,vw_cap,1,5380,1811,1998-04-30,-0.00401948053932336
usa,be_me,monthly,vw_cap,1,5401,1847,1998-05-31,0.0138521135937469
usa,be_me,monthly,vw_cap,1,5361,1827,1998-06-30,-0.0514340776518666
usa,be_me,monthly,vw_cap,1,5375,1773,1998-07-31,-0.0235295526627258
usa,be_me,monthly,vw_cap,1,5345,1761,1998-08-31,0.0488211244712834
usa,be_me,monthly,vw_cap,1,5341,1718,1998-09-30,-0.0110611476133909
usa,be_me,monthly,vw_cap,1,5375,1649,1998-10-31,-0.0118048428501432
usa,be_me,monthly,vw_cap,1,5328,1558,1998-11-30,-0.0380173844600041
usa,be_me,monthly,vw_cap,1,5278,1591,1998-12-31,-0.0873527302388157
usa,be_me,monthly,vw_cap,1,5238,1518,1999-01-31,-0.0737250317774212
usa,be_me,monthly,vw_cap,1,5080,1560,1999-02-28,0.0143355428772815
usa,be_me,monthly,vw_cap,1,5035,1561,1999-03-31,-0.0263555342227865
usa,be_me,monthly,vw_cap,1,5047,1510,1999-04-30,0.0560827155847664
usa,be_me,monthly,vw_cap,1,5109,1539,1999-05-31,0.0500687768098335
usa,be_me,monthly,vw_cap,1,5089,1557,1999-06-30,-0.0536113795257927
usa,be_me,monthly,vw_cap,1,5095,1533,1999-07-31,0.00603625646082651
usa,be_me,monthly,vw_cap,1,5065,1567,1999-08-31,-0.0265762183004767
usa,be_me,monthly,vw_cap,1,5011,1551,1999-09-30,-0.0440817697290536
usa,be_me,monthly,vw_cap,1,4993,1518,1999-10-31,-0.0682601866753758
usa,be_me,monthly,vw_cap,1,5025,1476,1999-11-30,-0.121284698996258
usa,be_me,monthly,vw_cap,1,4992,1509,1999-12-31,-0.16005929199443
usa,be_me,monthly,vw_cap,1,4918,1448,2000-01-31,-0.0366594426139181
usa,be_me,monthly,vw_cap,1,4880,1492,2000-02-29,-0.292028366257901
usa,be_me,monthly,vw_cap,1,4764,1450,2000-03-31,0.204912519215824
usa,be_me,monthly,vw_cap,1,4848,1432,2000-04-30,0.17093783181398
usa,be_me,monthly,vw_cap,1,5011,1470,2000-05-31,0.124533465227307
usa,be_me,monthly,vw_cap,1,5058,1448,2000-06-30,-0.183124430980988
usa,be_me,monthly,vw_cap,1,4990,1420,2000-07-31,0.106048953116652
usa,be_me,monthly,vw_cap,1,5078,1442,2000-08-31,-0.0490631064306607
usa,be_me,monthly,vw_cap,1,5105,1443,2000-09-30,0.0617265192546776
usa,be_me,monthly,vw_cap,1,5057,1433,2000-10-31,0.0749199687020551
usa,be_me,monthly,vw_cap,1,5083,1391,2000-11-30,0.143938071981892
usa,be_me,monthly,vw_cap,1,5125,1351,2000-12-31,0.0244981646334213
usa,be_me,monthly,vw_cap,1,5175,1261,2001-01-31,0.0670904522784413
usa,be_me,monthly,vw_cap,1,5018,1374,2001-02-28,0.125308732261331
usa,be_me,monthly,vw_cap,1,5020,1338,2001-03-31,0.0603985301742242
usa,be_me,monthly,vw_cap,1,5044,1337,2001-04-30,-0.0458577821347283
usa,be_me,monthly,vw_cap,1,4948,1315,2001-05-31,0.0197422178474887
usa,be_me,monthly,vw_cap,1,4860,1312,2001-06-30,0.00957983149447253
usa,be_me,monthly,vw_cap,1,4840,1299,2001-07-31,0.0251471577018202
usa,be_me,monthly,vw_cap,1,4794,1331,2001-08-31,0.0258193150873379
usa,be_me,monthly,vw_cap,1,4718,1311,2001-09-30,-0.00239528917360723
usa,be_me,monthly,vw_cap,1,4688,1321,2001-10-31,-0.0015767195398605
usa,be_me,monthly,vw_cap,1,4617,1334,2001-11-30,-0.00781966850428752
usa,be_me,monthly,vw_cap,1,4591,1309,2001-12-31,0.0226211828885876
usa,be_me,monthly,vw_cap,1,4558,1286,2002-01-31,-0.000391817791241818
usa,be_me,monthly,vw_cap,1,4470,1317,2002-02-28,0.0443635635147647
usa,be_me,monthly,vw_cap,1,4467,1276,2002-03-31,0.0250517977959612
usa,be_me,monthly,vw_cap,1,4448,1287,2002-04-30,0.030459481905381
usa,be_me,monthly,vw_cap,1,4360,1287,2002-05-31,-0.00029694189374678
usa,be_me,monthly,vw_cap,1,4284,1282,2002-06-30,-0.000352610717535951
usa,be_me,monthly,vw_cap,1,4302,1275,2002-07-31,-0.0361512473974083
usa,be_me,monthly,vw_cap,1,4252,1261,2002-08-31,0.013968586857034
usa,be_me,monthly,vw_cap,1,4221,1226,2002-09-30,-0.0448262449374833
usa,be_me,monthly,vw_cap,1,4125,1197,2002-10-31,-1.7086600665947e-05
usa,be_me,monthly,vw_cap,1,4184,1224,2002-11-30,0.0663494751296576
usa,be_me,monthly,vw_cap,1,4168,1252,2002-12-31,0.0144105339711178
usa,be_me,monthly,vw_cap,1,4133,1246,2003-01-31,-0.0048540243894212
usa,be_me,monthly,vw_cap,1,4059,1267,2003-02-28,-0.0142709144163041
usa,be_me,monthly,vw_cap,1,4000,1256,2003-03-31,-0.00680299701860946
usa,be_me,monthly,vw_cap,1,3980,1256,2003-04-30,0.031668140334383
usa,be_me,monthly,vw_cap,1,3923,1266,2003-05-31,0.0317876647620325
usa,be_me,monthly,vw_cap,1,3917,1312,2003-06-30,0.00396552173092075
usa,be_me,monthly,vw_cap,1,3891,1339,2003-07-31,-0.00909249097793598
usa,be_me,monthly,vw_cap,1,3805,1373,2003-08-31,0.00336851519245737
usa,be_me,monthly,vw_cap,1,3784,1380,2003-09-30,0.0118220150085402
usa,be_me,monthly,vw_cap,1,3723,1414,2003-10-31,-0.00910843717412498
usa,be_me,monthly,vw_cap,1,3725,1457,2003-11-30,0.00730660179112414
usa,be_me,monthly,vw_cap,1,3747,1468,2003-12-31,0.0514472824087136
usa,be_me,monthly,vw_cap,1,3742,1492,2004-01-31,0.00368218680156289
usa,be_me,monthly,vw_cap,1,3710,1540,2004-02-29,0.019129908380546
usa,be_me,monthly,vw_cap,1,3716,1521,2004-03-31,0.0067969424817091
usa,be_me,monthly,vw_cap,1,3722,1541,2004-04-30,0.0128384401477765
usa,be_me,monthly,vw_cap,1,3685,1553,2004-05-31,-0.00702131660425791
usa,be_me,monthly,vw_cap,1,3712,1510,2004-06-30,0.0148355494525635
usa,be_me,monthly,vw_cap,1,3712,1508,2004-07-31,0.0398353571163535
usa,be_me,monthly,vw_cap,1,3729,1460,2004-08-31,0.0166044726353614
usa,be_me,monthly,vw_cap,1,3710,1459,2004-09-30,-0.00429071742386377
usa,be_me,monthly,vw_cap,1,3759,1439,2004-10-31,-0.00505028354267606
usa,be_me,monthly,vw_cap,1,3692,1414,2004-11-30,0.0209306980608674
usa,be_me,monthly,vw_cap,1,3696,1433,2004-12-31,0.000435684866414002
usa,be_me,monthly,vw_cap,1,3647,1455,2005-01-31,0.00449547150280325
usa,be_me,monthly,vw_cap,1,3635,1447,2005-02-28,0.0122262264805071
usa,be_me,monthly,vw_cap,1,3650,1423,2005-03-31,0.0128405730294421
usa,be_me,monthly,vw_cap,1,3677,1434,2005-04-30,0.00510923363831323
usa,be_me,monthly,vw_cap,1,3665,1428,2005-05-31,-0.00813603718895271
usa,be_me,monthly,vw_cap,1,3653,1401,2005-06-30,0.0157872966208439
usa,be_me,monthly,vw_cap,1,3637,1409,2005-07-31,-0.00671914749893184
usa,be_me,monthly,vw_cap,1,3667,1422,2005-08-31,0.00331107300218733
usa,be_me,monthly,vw_cap,1,3661,1426,2005-09-30,0.000603193313977164
usa,be_me,monthly,vw_cap,1,3640,1400,2005-10-31,-0.00317684908273247
usa,be_me,monthly,vw_cap,1,3655,1407,2005-11-30,-0.00923196441529745
usa,be_me,monthly,vw_cap,1,3658,1388,2005-12-31,-0.0012126865333336
usa,be_me,monthly,vw_cap,1,3660,1413,2006-01-31,-0.0182948726749389
usa,be_me,monthly,vw_cap,1,3673,1429,2006-02-28,0.0132275489212652
usa,be_me,monthly,vw_cap,1,3636,1436,2006-03-31,-0.0110694733161866
usa,be_me,monthly,vw_cap,1,3595,1434,2006-04-30,0.0103012481903733
usa,be_me,monthly,vw_cap,1,3574,1440,2006-05-31,0.0297647838552939
usa,be_me,monthly,vw_cap,1,3553,1427,2006-06-30,0.00419176420524853
usa,be_me,monthly,vw_cap,1,3579,1419,2006-07-31,0.028225390002289
usa,be_me,monthly,vw_cap,1,3561,1406,2006-08-31,0.00223846827488826
usa,be_me,monthly,vw_cap,1,3552,1399,2006-09-30,-0.000931584656482671
usa,be_me,monthly,vw_cap,1,3518,1368,2006-10-31,0.00152150044813936
usa,be_me,monthly,vw_cap,1,3538,1387,2006-11-30,-0.000468196576496091
usa,be_me,monthly,vw_cap,1,3564,1379,2006-12-31,0.0174718756403316
usa,be_me,monthly,vw_cap,1,3578,1392,2007-01-31,-0.00997818280117232
usa,be_me,monthly,vw_cap,1,3536,1369,2007-02-28,0.00652855466725299
usa,be_me,monthly,vw_cap,1,3559,1390,2007-03-31,-0.00130409246962256
usa,be_me,monthly,vw_cap,1,3542,1366,2007-04-30,-0.00302132453126484
usa,be_me,monthly,vw_cap,1,3549,1358,2007-05-31,-0.00598460908360446
usa,be_me,monthly,vw_cap,1,3576,1338,2007-06-30,-0.00793676342571054
usa,be_me,monthly,vw_cap,1,3610,1351,2007-07-31,-0.0353427373783237
usa,be_me,monthly,vw_cap,1,3585,1334,2007-08-31,-0.0162959762770698
usa,be_me,monthly,vw_cap,1,3589,1302,2007-09-30,-0.0304608544899323
usa,be_me,monthly,vw_cap,1,3561,1276,2007-10-31,-0.0404887326368719
usa,be_me,monthly,vw_cap,1,3629,1246,2007-11-30,-0.0179061255330725
usa,be_me,monthly,vw_cap,1,3630,1198,2007-12-31,-0.0298035118872895
usa,be_me,monthly,vw_cap,1,3614,1192,2008-01-31,0.0619227713527607
usa,be_me,monthly,vw_cap,1,3582,1236,2008-02-29,-0.0299944885020666
usa,be_me,monthly,vw_cap,1,3563,1226,2008-03-31,-0.00757946061642033
usa,be_me,monthly,vw_cap,1,3549,1189,2008-04-30,-0.0113915465739348
usa,be_me,monthly,vw_cap,1,3582,1172,2008-05-31,-0.0300401801821812
usa,be_me,monthly,vw_cap,1,3615,1163,2008-06-30,-0.0753712487506304
usa,be_me,monthly,vw_cap,1,3574,1138,2008-07-31,0.0487092171192806
usa,be_me,monthly,vw_cap,1,3549,1156,2008-08-31,0.031988299641077
usa,be_me,monthly,vw_cap,1,3578,1153,2008-09-30,0.0297303141188548
usa,be_me,monthly,vw_cap,1,3545,1150,2008-10-31,-0.0346358070701199
usa,be_me,monthly,vw_cap,1,3503,1090,2008-11-30,-0.0359004959916817
usa,be_me,monthly,vw_cap,1,3509,1043,2008-12-31,0.0308166632184137
usa,be_me,monthly,vw_cap,1,3506,1026,2009-01-31,-0.0442439901017095
usa,be_me,monthly,vw_cap,1,3431,1049,2009-02-28,-0.0615949514811668
usa,be_me,monthly,vw_cap,1,3457,1041,2009-03-31,0.0337113143664423
usa,be_me,monthly,vw_cap,1,3417,1021,2009-04-30,0.143136498382515
usa,be_me,monthly,vw_cap,1,3346,1052,2009-05-31,0.0513715479342856
usa,be_me,monthly,vw_cap,1,3327,1074,2009-06-30,-0.00763540903842904
usa,be_me,monthly,vw_cap,1,3295,1076,2009-07-31,0.0324457824280231
usa,be_me,monthly,vw_cap,1,3310,1098,2009-08-31,0.0447558335594638
usa,be_me,monthly,vw_cap,1,3306,1108,2009-09-30,-0.0013344682380072
usa,be_me,monthly,vw_cap,1,3301,1119,2009-10-31,-0.0106428289071355
usa,be_me,monthly,vw_cap,1,3299,1150,2009-11-30,-0.00616821488111117
usa,be_me,monthly,vw_cap,1,3276,1127,2009-12-31,0.00659120287296184
