location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,be_me,monthly,ew,1,3112,1100,2010-10-31,-0.00314312571560745
usa,be_me,monthly,ew,1,3106,1087,2010-11-30,-0.00913437616528157
usa,be_me,monthly,ew,1,3111,1084,2010-12-31,-0.000323137147979768
usa,be_me,monthly,ew,1,3108,1079,2011-01-31,0.0279895252659054
usa,be_me,monthly,ew,1,3139,1101,2011-02-28,-0.00349651409309865
usa,be_me,monthly,ew,1,3132,1101,2011-03-31,-0.0239917858638261
usa,be_me,monthly,ew,1,3121,1087,2011-04-30,-0.022173629449755
usa,be_me,monthly,ew,1,3130,1087,2011-05-31,-0.011633300536459
usa,be_me,monthly,ew,1,3122,1063,2011-06-30,-0.00465780755705946
usa,be_me,monthly,ew,1,3093,1063,2011-07-31,0.0177895920940874
usa,be_me,monthly,ew,1,3111,1097,2011-08-31,-0.00528943095135923
usa,be_me,monthly,ew,1,3120,1076,2011-09-30,0.00489304838837777
usa,be_me,monthly,ew,1,3082,1069,2011-10-31,-0.014237283048396
usa,be_me,monthly,ew,1,3090,1047,2011-11-30,-0.000987571209709739
usa,be_me,monthly,ew,1,3122,1046,2011-12-31,0.0140265256290685
usa,be_me,monthly,ew,1,3098,1047,2012-01-31,0.0143316589218874
usa,be_me,monthly,ew,1,3092,1060,2012-02-29,0.00832030131335092
usa,be_me,monthly,ew,1,3099,1050,2012-03-31,-0.00136708314569825
usa,be_me,monthly,ew,1,3084,1056,2012-04-30,0.00860352879809111
usa,be_me,monthly,ew,1,3072,1048,2012-05-31,0.00432628358999979
usa,be_me,monthly,ew,1,3076,1052,2012-06-30,-0.0088299879153983
usa,be_me,monthly,ew,1,3050,1047,2012-07-31,-0.00275894835059192
usa,be_me,monthly,ew,1,3055,1053,2012-08-31,0.010579791063555
usa,be_me,monthly,ew,1,3070,1050,2012-09-30,0.00605793083503772
usa,be_me,monthly,ew,1,3036,1059,2012-10-31,0.0301102664630003
usa,be_me,monthly,ew,1,3047,1059,2012-11-30,0.000325592605203411
usa,be_me,monthly,ew,1,3047,1056,2012-12-31,0.0263410675114121
usa,be_me,monthly,ew,1,3033,1043,2013-01-31,0.0142406400363837
usa,be_me,monthly,ew,1,3014,1046,2013-02-28,0.00388491819157699
usa,be_me,monthly,ew,1,3005,1039,2013-03-31,-0.0167716391833679
usa,be_me,monthly,ew,1,2996,1030,2013-04-30,-0.0201059533107635
usa,be_me,monthly,ew,1,2988,1026,2013-05-31,0.00664078433768801
usa,be_me,monthly,ew,1,2979,1034,2013-06-30,0.00191439837552963
usa,be_me,monthly,ew,1,2954,1024,2013-07-31,-0.00616198640219037
usa,be_me,monthly,ew,1,2974,1049,2013-08-31,2.15186532629974e-05
usa,be_me,monthly,ew,1,2965,1061,2013-09-30,-0.00853394518455027
usa,be_me,monthly,ew,1,2966,1073,2013-10-31,0.0200639840924083
usa,be_me,monthly,ew,1,2977,1079,2013-11-30,-0.0094917659633514
usa,be_me,monthly,ew,1,2960,1087,2013-12-31,-0.0125892685766285
usa,be_me,monthly,ew,1,2968,1081,2014-01-31,-0.0165917800606529
usa,be_me,monthly,ew,1,2947,1089,2014-02-28,-0.00948994763743675
usa,be_me,monthly,ew,1,2934,1094,2014-03-31,0.0402486132602048
usa,be_me,monthly,ew,1,2957,1118,2014-04-30,0.0408958079166716
usa,be_me,monthly,ew,1,2971,1120,2014-05-31,8.55979788082193e-05
usa,be_me,monthly,ew,1,2978,1122,2014-06-30,-0.0120850606941019
usa,be_me,monthly,ew,1,2983,1119,2014-07-31,0.0176110630715492
usa,be_me,monthly,ew,1,2978,1132,2014-08-31,-0.00710454263418819
usa,be_me,monthly,ew,1,2969,1109,2014-09-30,-0.0149257711451346
usa,be_me,monthly,ew,1,2976,1112,2014-10-31,-0.0109434796480457
usa,be_me,monthly,ew,1,3001,1105,2014-11-30,-0.0276698950753327
usa,be_me,monthly,ew,1,3012,1092,2014-12-31,-0.00700914746401334
usa,be_me,monthly,ew,1,2991,1088,2015-01-31,-0.0252944234272251
usa,be_me,monthly,ew,1,3002,1099,2015-02-28,0.0022986697979234
usa,be_me,monthly,ew,1,3003,1091,2015-03-31,-0.0163666382048626
usa,be_me,monthly,ew,1,2978,1076,2015-04-30,0.0426999117889455
usa,be_me,monthly,ew,1,2970,1082,2015-05-31,-0.0322784072029085
usa,be_me,monthly,ew,1,2985,1077,2015-06-30,-0.00718286693238663
usa,be_me,monthly,ew,1,2995,1080,2015-07-31,-0.0558803990385396
usa,be_me,monthly,ew,1,3000,1080,2015-08-31,0.0554685942555961
usa,be_me,monthly,ew,1,2989,1080,2015-09-30,0.0174606680181801
usa,be_me,monthly,ew,1,2964,1061,2015-10-31,0.00920423768117438
usa,be_me,monthly,ew,1,2974,1056,2015-11-30,-0.00499193199171653
usa,be_me,monthly,ew,1,3002,1070,2015-12-31,-0.00834567208728053
usa,be_me,monthly,ew,1,2958,1053,2016-01-31,0.0288551096057886
usa,be_me,monthly,ew,1,2967,1037,2016-02-29,0.020092171383045
usa,be_me,monthly,ew,1,2975,1029,2016-03-31,0.0411476435133142
usa,be_me,monthly,ew,1,2928,1001,2016-04-30,0.048196539015778
usa,be_me,monthly,ew,1,2888,1024,2016-05-31,-0.0230324525366144
usa,be_me,monthly,ew,1,2913,1021,2016-06-30,0.00726567750387776
usa,be_me,monthly,ew,1,2913,1016,2016-07-31,0.00422245247634947
usa,be_me,monthly,ew,1,2896,1063,2016-08-31,0.0192126135077595
usa,be_me,monthly,ew,1,2874,1055,2016-09-30,-0.00117967236993867
usa,be_me,monthly,ew,1,2835,1048,2016-10-31,0.0282312891080102
usa,be_me,monthly,ew,1,2858,1056,2016-11-30,0.0526625835324867
usa,be_me,monthly,ew,1,2837,1047,2016-12-31,0.0422720030030854
usa,be_me,monthly,ew,1,2832,1061,2017-01-31,0.0110479244122611
usa,be_me,monthly,ew,1,2839,1054,2017-02-28,-0.0213856958986107
usa,be_me,monthly,ew,1,2816,1046,2017-03-31,-0.0155578246944252
usa,be_me,monthly,ew,1,2805,1055,2017-04-30,-0.0165587156835949
usa,be_me,monthly,ew,1,2779,1067,2017-05-31,-0.0370505492706944
usa,be_me,monthly,ew,1,2788,1047,2017-06-30,0.00982555851186092
usa,be_me,monthly,ew,1,2789,1054,2017-07-31,0.00479455524759165
usa,be_me,monthly,ew,1,2810,1070,2017-08-31,-0.0213044106073773
usa,be_me,monthly,ew,1,2799,1061,2017-09-30,0.0229166589441616
usa,be_me,monthly,ew,1,2783,1063,2017-10-31,-0.00375326998638085
usa,be_me,monthly,ew,1,2803,1073,2017-11-30,0.0108195750727415
usa,be_me,monthly,ew,1,2795,1054,2017-12-31,-0.00295305895102637
usa,be_me,monthly,ew,1,2778,1066,2018-01-31,-0.017588721319659
usa,be_me,monthly,ew,1,2797,1063,2018-02-28,-0.0160718885628667
usa,be_me,monthly,ew,1,2777,1062,2018-03-31,0.0138700771664404
usa,be_me,monthly,ew,1,2767,1080,2018-04-30,0.0109337934254378
usa,be_me,monthly,ew,1,2753,1080,2018-05-31,-0.0222874107793809
usa,be_me,monthly,ew,1,2759,1073,2018-06-30,-0.00354371429568692
usa,be_me,monthly,ew,1,2742,1068,2018-07-31,0.00461771560871273
usa,be_me,monthly,ew,1,2787,1067,2018-08-31,-0.0606026939236367
usa,be_me,monthly,ew,1,2802,1077,2018-09-30,-0.0186675167145333
usa,be_me,monthly,ew,1,2787,1050,2018-10-31,0.041464018794946
usa,be_me,monthly,ew,1,2818,1068,2018-11-30,-0.0175201179498901
usa,be_me,monthly,ew,1,2828,1047,2018-12-31,-0.0101574112070133
usa,be_me,monthly,ew,1,2785,1008,2019-01-31,0.000523525143125508
usa,be_me,monthly,ew,1,2815,1041,2019-02-28,-0.0152816027559783
usa,be_me,monthly,ew,1,2808,1034,2019-03-31,-0.0243421799224293
usa,be_me,monthly,ew,1,2787,1035,2019-04-30,0.020526391182261
usa,be_me,monthly,ew,1,2784,1039,2019-05-31,-0.0320183713828607
usa,be_me,monthly,ew,1,2796,1027,2019-06-30,-0.0171063016575468
usa,be_me,monthly,ew,1,2807,1023,2019-07-31,-0.00737095127340789
usa,be_me,monthly,ew,1,2836,1042,2019-08-31,-0.0262044262047277
usa,be_me,monthly,ew,1,2844,1026,2019-09-30,0.071663029269094
usa,be_me,monthly,ew,1,2842,1039,2019-10-31,-0.0157421821488097
usa,be_me,monthly,ew,1,2862,1029,2019-11-30,-0.0311796498216257
usa,be_me,monthly,ew,1,2859,1019,2019-12-31,0.0257695125487708
usa,be_me,monthly,ew,1,2836,1022,2020-01-31,-0.0419258309116442
usa,be_me,monthly,ew,1,2860,1032,2020-02-29,-0.0339394903835288
usa,be_me,monthly,ew,1,2837,1033,2020-03-31,-0.0820268169680884
usa,be_me,monthly,ew,1,2815,1022,2020-04-30,0.0196503178776043
usa,be_me,monthly,ew,1,2772,1016,2020-05-31,-0.0618312921648162
usa,be_me,monthly,ew,1,2765,1023,2020-06-30,0.0242154294608677
usa,be_me,monthly,ew,1,2771,1045,2020-07-31,-0.0256638662877357
usa,be_me,monthly,ew,1,2795,1052,2020-08-31,0.0293848738477279
usa,be_me,monthly,ew,1,2799,1050,2020-09-30,-0.0232086913026649
usa,be_me,monthly,ew,1,2789,1050,2020-10-31,0.0489108868738401
usa,be_me,monthly,ew,1,2807,1055,2020-11-30,0.0409660594796786
usa,be_me,monthly,ew,1,2792,1064,2020-12-31,-0.0109391741478466
usa,be_me,monthly,ew,1,2762,1069,2021-01-31,-0.0079471851451481
usa,be_me,monthly,ew,1,2778,1098,2021-02-28,0.0637927099415284
usa,be_me,monthly,ew,1,2787,1135,2021-03-31,0.0743573880114743
usa,be_me,monthly,ew,1,2800,1158,2021-04-30,0.0173081122456823
usa,be_me,monthly,ew,1,2880,1174,2021-05-31,0.0569478152326048
usa,be_me,monthly,ew,1,2887,1190,2021-06-30,-0.0423000260905636
usa,be_me,monthly,ew,1,2876,1194,2021-07-31,0.0280889500911344
usa,be_me,monthly,ew,1,2952,1143,2021-08-31,-0.000924175771634828
usa,be_me,monthly,ew,1,2939,1152,2021-09-30,0.0422289722218579
usa,be_me,monthly,ew,1,2933,1165,2021-10-31,-0.00773661842661041
usa,be_me,monthly,ew,1,3045,1174,2021-11-30,0.0183327629357114
usa,be_me,monthly,ew,1,3049,1149,2021-12-31,0.0260045880780379
usa,be_me,monthly,ew,1,3091,1131,2022-01-31,0.0922497830014641
usa,be_me,monthly,ew,1,3190,1164,2022-02-28,0.010501789913107
usa,be_me,monthly,ew,1,3202,1152,2022-03-31,0.005718187816781
usa,be_me,monthly,ew,1,3170,1139,2022-04-30,0.0151603454686847
usa,be_me,monthly,ew,1,3240,1122,2022-05-31,0.0317234327191253
usa,be_me,monthly,ew,1,3301,1119,2022-06-30,0.0229572829261703
usa,be_me,monthly,ew,1,3258,1122,2022-07-31,-0.0323940229286386
usa,be_me,monthly,ew,1,3320,1168,2022-08-31,0.00578994727569003
usa,be_me,monthly,ew,1,3284,1173,2022-09-30,-0.0218232788835639
usa,be_me,monthly,ew,1,3283,1155,2022-10-31,0.0181184661110424
usa,be_me,monthly,ew,1,3319,1139,2022-11-30,0.00378473622202805
usa,be_me,monthly,ew,1,3307,1110,2022-12-31,-0.0102937823493511
usa,be_me,monthly,ew,1,3303,1094,2023-01-31,0.110795862923078
usa,be_me,monthly,ew,1,3298,1142,2023-02-28,-0.0129217560146902
usa,be_me,monthly,ew,1,3309,1113,2023-03-31,-0.0688058461535881
usa,be_me,monthly,ew,1,3335,1078,2023-04-30,-0.0267000326416071
usa,be_me,monthly,ew,1,3238,1092,2023-05-31,-0.0208008247924519
usa,be_me,monthly,ew,1,3236,1086,2023-06-30,0.00428839818565069
usa,be_me,monthly,ew,1,3230,1078,2023-07-31,0.0549548590415782
usa,be_me,monthly,ew,1,3222,1089,2023-08-31,-0.0211211770544935
usa,be_me,monthly,ew,1,3185,1058,2023-09-30,0.00157166760813311
usa,be_me,monthly,ew,1,3205,1051,2023-10-31,-0.00459821307878706
usa,be_me,monthly,ew,1,3214,1052,2023-11-30,-0.00034127854029152
usa,be_me,monthly,ew,1,3221,1055,2023-12-31,0.0248095853238159
